300.400000,309.700000,1534.000000,42.500000,127.000000
300.700000,311.000000,1312.000000,52.100000,107.000000
298.800000,308.900000,1455.000000,41.300000,208.000000
296.900000,307.800000,1549.000000,35.800000,206.000000
298.000000,308.500000,1429.000000,37.700000,220.000000
297.900000,307.400000,1604.000000,36.100000,225.000000
298.200000,307.600000,1511.000000,31.000000,209.000000
298.400000,308.000000,1416.000000,38.200000,198.000000
299.600000,309.200000,1867.000000,23.400000,225.000000
299.300000,308.400000,1542.000000,37.500000,203.000000
299.700000,309.300000,1399.000000,41.900000,221.000000
300.600000,309.400000,1380.000000,47.600000,246.000000
300.700000,309.600000,1996.000000,19.800000,203.000000
301.900000,310.900000,1567.000000,39.000000,214.000000
301.700000,310.900000,1405.000000,46.400000,207.000000
302.200000,311.300000,1530.000000,37.300000,207.000000
302.600000,311.500000,1629.000000,34.400000,228.000000
302.000000,310.800000,1615.000000,29.000000,235.000000
302.300000,310.900000,1710.000000,30.400000,218.000000
301.800000,309.700000,1442.000000,45.300000,233.000000
302.700000,310.500000,1446.000000,40.900000,211.000000
303.300000,311.400000,1497.000000,46.000000,234.000000
303.400000,312.000000,1521.000000,35.900000,215.000000
304.400000,313.700000,1509.000000,35.000000,205.000000
303.900000,313.200000,1422.000000,48.000000,215.000000
302.600000,312.300000,1454.000000,54.800000,253.000000
300.700000,310.200000,1364.000000,65.300000,208.000000
300.400000,310.200000,1671.000000,30.500000,234.000000
300.800000,310.600000,1577.000000,37.900000,227.000000
301.000000,310.600000,1493.000000,37.800000,206.000000
300.500000,309.900000,1397.000000,45.900000,210.000000
300.300000,309.900000,1394.000000,46.700000,210.000000
301.700000,311.000000,1441.000000,44.300000,208.000000
300.600000,310.300000,1648.000000,30.500000,217.000000
300.000000,311.400000,1692.000000,29.000000,216.000000
300.500000,311.800000,1524.000000,38.900000,214.000000
300.700000,311.700000,2097.000000,18.900000,232.000000
300.300000,311.700000,1374.000000,47.900000,222.000000
300.400000,311.800000,1553.000000,33.100000,209.000000
299.200000,310.700000,1737.000000,27.000000,225.000000
298.500000,309.500000,1385.000000,46.300000,203.000000
297.400000,308.300000,1475.000000,40.500000,222.000000
297.100000,308.500000,1323.000000,44.400000,207.000000
297.400000,308.800000,1325.000000,62.400000,204.000000
297.300000,308.100000,1615.000000,35.400000,217.000000
297.800000,308.900000,1871.000000,25.600000,200.000000
299.600000,310.700000,1922.000000,23.300000,205.000000
298.600000,309.800000,2271.000000,16.200000,218.000000
302.700000,310.700000,1369.000000,47.500000,11.000000
301.700000,309.500000,1298.000000,65.500000,229.000000
302.600000,311.000000,1284.000000,68.000000,114.000000
302.000000,309.800000,1280.000000,57.300000,147.000000
302.300000,310.100000,1321.000000,52.700000,134.000000
302.500000,310.400000,1349.000000,55.100000,187.000000
302.300000,310.800000,1377.000000,47.300000,22.000000
301.400000,309.900000,1259.000000,63.900000,20.000000
303.000000,311.100000,1372.000000,54.300000,117.000000
303.400000,311.900000,1298.000000,63.900000,59.000000
301.600000,310.100000,1326.000000,48.200000,77.000000
302.000000,310.400000,1212.000000,55.600000,79.000000
302.600000,310.900000,1331.000000,52.000000,154.000000
302.700000,311.100000,1297.000000,60.700000,125.000000
303.200000,311.400000,1349.000000,51.100000,9.000000
303.400000,311.800000,1341.000000,47.000000,210.000000
302.100000,310.000000,1355.000000,45.100000,6.000000
302.500000,310.300000,1326.000000,58.500000,55.000000
303.200000,311.400000,1351.000000,53.800000,8.000000
303.700000,311.900000,1332.000000,52.700000,66.000000
303.200000,311.200000,1363.000000,46.700000,29.000000
302.100000,310.700000,1294.000000,62.400000,101.000000
302.300000,310.100000,1353.000000,50.900000,36.000000
302.600000,311.000000,1329.000000,48.600000,111.000000
302.300000,310.900000,1366.000000,48.400000,130.000000
302.100000,310.600000,1326.000000,59.100000,88.000000
301.800000,309.900000,1334.000000,61.000000,182.000000
303.500000,312.000000,1366.000000,54.500000,30.000000
302.400000,310.100000,1379.000000,48.900000,107.000000
302.100000,310.700000,1314.000000,52.800000,8.000000
303.000000,311.200000,1341.000000,51.000000,174.000000
302.600000,310.400000,1359.000000,57.200000,67.000000
301.900000,309.900000,1374.000000,48.500000,180.000000
302.100000,310.700000,1359.000000,49.300000,41.000000
303.400000,311.700000,1353.000000,44.100000,192.000000
303.300000,311.600000,1337.000000,56.800000,187.000000
302.200000,310.600000,1334.000000,53.200000,159.000000
303.000000,311.300000,1365.000000,56.200000,146.000000
302.700000,310.500000,1351.000000,41.800000,10.000000
302.000000,310.400000,1336.000000,58.200000,110.000000
302.400000,310.200000,1346.000000,62.400000,106.000000
302.000000,310.500000,1263.000000,60.600000,90.000000
303.300000,311.600000,1301.000000,45.100000,219.000000
301.600000,310.100000,1362.000000,55.800000,70.000000
302.400000,310.500000,1372.000000,45.700000,144.000000
303.100000,311.300000,1336.000000,52.600000,172.000000
298.400000,308.700000,1421.000000,60.700000,119.000000
298.200000,307.900000,1313.000000,67.300000,67.000000
298.500000,308.200000,1301.000000,66.300000,42.000000
297.500000,308.300000,2564.000000,12.800000,127.000000
300.200000,311.000000,1255.000000,71.800000,149.000000
299.900000,310.200000,1288.000000,69.600000,62.000000
302.600000,310.200000,2676.000000,10.800000,84.000000
301.500000,310.900000,2760.000000,8.000000,15.000000
296.700000,307.800000,1258.000000,69.000000,105.000000
301.800000,310.100000,2372.000000,13.900000,205.000000
298.900000,309.100000,2861.000000,4.600000,143.000000
297.900000,309.800000,1336.000000,71.600000,31.000000
298.200000,308.500000,2678.000000,10.700000,86.000000
302.700000,311.600000,2709.000000,9.700000,2.000000
298.900000,309.000000,1410.000000,65.700000,191.000000
297.400000,308.500000,1399.000000,61.500000,61.000000
300.700000,310.400000,1416.000000,61.800000,209.000000
300.300000,311.200000,1381.000000,65.200000,136.000000
302.300000,311.400000,1333.000000,66.700000,205.000000
295.800000,306.300000,1235.000000,76.200000,89.000000
296.400000,307.400000,2833.000000,5.600000,213.000000
301.100000,310.900000,1282.000000,67.900000,10.000000
301.800000,310.600000,2672.000000,11.800000,124.000000
300.400000,309.900000,2563.000000,12.800000,81.000000
299.000000,310.300000,1303.000000,68.600000,111.000000
302.600000,311.500000,1442.000000,59.800000,169.000000
303.800000,313.100000,2497.000000,13.000000,5.000000
301.500000,310.400000,2639.000000,12.000000,21.000000
300.500000,310.500000,2633.000000,12.200000,17.000000
299.500000,308.700000,2549.000000,13.000000,179.000000
298.700000,310.100000,1402.000000,69.700000,64.000000
297.000000,307.900000,1296.000000,69.100000,153.000000
298.100000,307.700000,2567.000000,12.800000,125.000000
298.800000,310.100000,1243.000000,74.500000,194.000000
300.800000,310.100000,1405.000000,61.200000,189.000000
301.000000,312.200000,2710.000000,9.700000,143.000000
298.500000,309.700000,2617.000000,12.100000,102.000000
301.900000,310.600000,1331.000000,68.600000,85.000000
296.300000,307.200000,1319.000000,68.300000,24.000000
303.500000,312.400000,1284.000000,70.600000,94.000000
298.600000,308.200000,1361.000000,68.200000,172.000000
302.000000,309.700000,1386.000000,62.700000,142.000000
297.300000,308.300000,1459.000000,59.600000,207.000000
299.300000,308.900000,1258.000000,69.400000,119.000000
301.800000,310.200000,2825.000000,5.800000,215.000000
298.400000,309.500000,2153.000000,15.300000,98.000000
302.300000,311.800000,1369.000000,56.200000,208.000000
303.800000,313.000000,1365.000000,59.900000,205.000000
298.700000,309.800000,1354.000000,53.300000,212.000000
301.600000,310.700000,1380.000000,51.800000,216.000000
300.700000,311.900000,1399.000000,50.200000,222.000000
296.900000,307.800000,1400.000000,57.100000,202.000000
302.700000,312.400000,1477.000000,46.300000,251.000000
298.300000,309.300000,1337.000000,56.100000,206.000000
299.100000,310.100000,1435.000000,48.800000,229.000000
299.300000,308.600000,1384.000000,53.600000,218.000000
302.000000,310.900000,1378.000000,53.100000,212.000000
302.700000,312.200000,1450.000000,52.100000,213.000000
299.200000,310.300000,1352.000000,48.900000,238.000000
302.800000,312.400000,1411.000000,53.800000,246.000000
298.300000,308.100000,1412.000000,52.300000,218.000000
299.400000,310.800000,1376.000000,53.900000,215.000000
300.700000,311.800000,1336.000000,58.400000,189.000000
302.000000,311.200000,1270.000000,65.300000,182.000000
298.000000,308.300000,1362.000000,56.800000,216.000000
300.400000,311.800000,1272.000000,59.200000,198.000000
295.600000,306.100000,1372.000000,55.600000,215.000000
299.200000,308.500000,1378.000000,50.400000,220.000000
300.500000,309.800000,1379.000000,54.200000,207.000000
302.100000,311.000000,1351.000000,60.300000,207.000000
297.000000,308.100000,1362.000000,52.500000,213.000000
298.900000,309.800000,1287.000000,61.900000,216.000000
301.300000,310.100000,1269.000000,56.800000,195.000000
299.200000,309.100000,1345.000000,60.700000,191.000000
298.700000,309.800000,1181.000000,65.900000,203.000000
297.200000,308.100000,1340.000000,61.300000,207.000000
300.500000,311.800000,1368.000000,57.900000,191.000000
299.500000,309.400000,1390.000000,58.800000,195.000000
298.200000,308.400000,1310.000000,61.000000,189.000000
301.200000,311.600000,1461.000000,52.900000,208.000000
297.000000,307.800000,1316.000000,61.200000,200.000000
299.100000,310.200000,1317.000000,54.800000,231.000000
302.000000,310.800000,1383.000000,50.300000,231.000000
300.600000,311.900000,1372.000000,60.100000,212.000000
297.700000,308.500000,1373.000000,56.700000,203.000000
303.800000,313.100000,1256.000000,58.700000,213.000000
299.100000,308.800000,1329.000000,53.600000,207.000000
302.600000,311.600000,1227.000000,68.200000,187.000000
299.200000,309.000000,1515.000000,48.900000,228.000000
300.500000,311.200000,1270.000000,67.500000,208.000000
301.000000,311.100000,1236.000000,64.400000,177.000000
297.400000,308.400000,1369.000000,50.600000,220.000000
